period,od_index,origin_zone,dest_zone,flow,best_in_set_min,bound_min,omitted_path_min,improvement_min,improvement_pct,flow_weighted_improvement,route_sequence,n_boardings,sequence_already_in_set
am_peak,13098,791,871,0.30916444047555985,174.1875115426152,157.43751154261523,172.43751154261523,1.7499999999999716,1.0046644472395667,0.5410377708322209,033+002+005,3,False
am_peak,13548,831,287,1.3912399821400192,140.1065465714089,132.76168776684528,132.76168776684528,7.344858804563614,5.242338052219507,10.218461232082046,071+001,2,False
am_peak,13590,833,287,0.9274933214266795,133.18244207078317,125.83758326621955,125.83758326621955,7.344858804563614,5.514885213367693,6.812307488054698,071+001,2,False
am_peak,13633,834,287,2.2156784900748456,136.33273074091824,128.9878719363546,128.98787193635462,7.344858804563614,5.387450808508719,16.273845665908446,071+001,2,False
am_peak,13764,842,287,0.4122192539674131,109.3607366362377,104.65396001862526,104.65396001862526,4.706776617612448,4.303899884351011,1.9402239459034674,010+001,2,False
am_peak,14324,871,381,0.3606918472214865,124.75517749940259,103.97184416606926,118.97184416606926,5.783333333333331,4.63574614637619,2.086001183097596,005+002,2,False
am_peak,14328,871,387,0.5152740674592664,127.80306367503202,109.89258477744335,124.89258477744336,2.9104788975886606,2.277315436654325,1.4996942998148708,005+010,2,False
am_peak,14382,871,1131,0.721383694442973,165.58716360128608,147.86943275894737,162.86943275894737,2.7177308423387103,1.6412690351304515,1.9605267155479118,005+008,2,False
am_peak,14518,880,381,0.4122192539674131,103.31684048821202,97.5335071548787,97.5335071548787,5.783333333333317,5.597667627082701,2.3840013521115324,005+002,2,False
am_peak,14555,880,1131,0.4122192539674131,144.14882659009552,141.4310957477568,141.4310957477568,2.7177308423387103,1.8853645268073558,1.1203009803130923,005+008,2,False
am_peak,14569,881,369,0.3606918472214865,111.4736045322193,92.53858225291175,107.53858225291175,3.935022279307546,3.5300036235665133,1.419330454781143,005+008,2,False
am_peak,14713,885,382,0.566801474205193,82.7280817440678,79.07383379263892,79.07383379263892,3.6542479514288715,4.417179601400473,2.0712331259811907,010+007,2,False
am_peak,16609,986,379,0.30916444047555985,97.39058573265501,93.08532481036417,93.08532481036418,4.305260922290827,4.420613029383676,1.3310335841413363,001+010,2,False
am_peak,17222,1022,381,0.46374666071333975,102.11337467985767,98.52820281465232,98.52820281465229,3.585171865205382,3.5109718745908545,1.6626114805724117,005+002,2,False
am_peak,17367,1026,932,0.46374666071333975,122.48371833061036,111.53073170146921,119.0307317014692,3.452986629141165,2.819139291494073,1.6013110187520265,002+022,2,False
am_peak,17458,1035,932,0.3606918472214865,121.99297096347601,111.03998433433485,118.53998433433483,3.4529866291411793,2.8304799873879483,1.245464125696026,002+022,2,False
am_peak,17524,1040,387,0.46374666071333975,109.75823571404267,104.42313966031125,104.42313966031126,5.335096053731405,4.860770600969876,2.4741329795028557,001+010,2,False
am_peak,19048,1131,108,0.4122192539674131,147.66085358172433,143.07388181091184,143.07388181091181,4.586971770812511,3.1064237132245798,1.890838081333917,008+034+102,3,False
am_peak,19049,1131,109,0.3606918472214865,136.35961485695458,131.77264308614207,131.7726430861421,4.586971770812482,3.3638785029015787,1.6544833211671672,008+034+102,3,False
am_peak,19070,1131,473,0.5152740674592664,169.80694490464123,150.2199731338287,165.21997313382872,4.586971770812511,2.701286318641693,2.3635476016673964,008+034+033,3,False
am_peak,19072,1131,485,0.30916444047555985,169.5428464900853,149.9558747192728,164.9558747192728,4.586971770812511,2.7054941365991234,1.418128561000438,008+034+033,3,False
am_peak,19074,1131,517,0.30916444047555985,146.51876558797602,141.93179381716348,141.93179381716348,4.586971770812539,3.130637739408423,1.4181285610004466,008+034+033,3,False
am_peak,19076,1131,523,0.3606918472214865,166.414073964195,146.82710219338253,161.82710219338253,4.586971770812482,2.756360481745911,1.6544833211671672,008+034+033,3,False
am_peak,19078,1131,575,0.9790207281726062,132.2810377930005,127.69406602218798,127.69406602218798,4.586971770812525,3.4675958454381277,4.490740443168067,008+034+102,3,False
am_peak,19092,1131,640,0.5152740674592664,129.866650616632,125.27967884581949,125.27967884581948,4.586971770812525,3.532062888380269,2.3635476016674035,008+034+102,3,False
am_peak,19611,1147,379,0.3606918472214865,132.5871453217399,119.65556298207468,119.65556298207468,12.931582339665226,9.753270053657966,4.6643163215906025,005+010,2,False
am_peak,19670,1149,367,1.133602948410386,108.90914587381363,105.90914587381364,105.90914587381363,3.0,2.7545895947764723,3.400808845231158,022+001,2,True
am_peak,19672,1149,379,0.5152740674592664,106.8647602109016,103.86476021090161,103.8647602109016,3.0,2.8072865124849278,1.5458222023777992,022+010,2,True
am_peak,19674,1149,382,1.0305481349185328,101.43158370886104,98.43158370886104,98.43158370886104,3.0,2.9576586407355094,3.0916444047555984,022+001,2,True
am_peak,19710,1149,871,0.3606918472214865,173.21216181316385,155.21216181316385,170.21216181316385,3.0,1.7319799999009104,1.0820755416644596,022+005,2,True
am_peak,19711,1149,874,0.46374666071333975,133.62793136763833,130.62793136763833,130.62793136763833,3.0,2.245039618061866,1.3912399821400192,022+010,2,True
am_peak,19714,1149,919,0.30916444047555985,147.07594247036798,144.07594247036798,144.07594247036798,3.0,2.039762553691895,0.9274933214266796,022+005,2,True
am_peak,19716,1149,939,0.30916444047555985,147.50555280807876,137.00555280807876,144.5055528080788,2.9999999999999716,2.0338217395132965,0.9274933214266707,022+005+008,3,True
am_peak,19718,1149,943,0.46374666071333975,141.37210338294346,130.87210338294346,138.37210338294346,3.0,2.1220593937643497,1.3912399821400192,022+004+008,3,True
am_peak,19729,1149,1096,0.46374666071333975,171.07627541792587,168.07627541792587,168.07627541792587,3.0,1.753603761054089,1.3912399821400192,022+001+003,3,True
am_peak,19812,1162,287,2.3702607103126256,140.30092162374086,132.95606281917725,132.95606281917725,7.344858804563614,5.235075236541256,17.409230247250896,071+001,2,False
am_peak,19910,1164,367,1.4942947956318726,64.92508440576601,63.62508440576602,63.62508440576602,1.2999999999999972,2.0023077550046957,1.9425832343214302,002,1,False
am_peak,19941,1164,874,0.4122192539674131,118.49717504893383,117.19717504893383,117.19717504893381,1.3000000000000114,1.0970725668887649,0.5358850301576418,002+010,2,False
am_peak,19943,1164,919,0.3606918472214865,114.68852313540009,113.38852313540009,113.38852313540009,1.2999999999999972,1.1335048742978673,0.46889940138793146,002+005,2,False
am_peak,19944,1164,921,0.3606918472214865,107.5942806127747,99.73367401993929,103.26308578464517,4.331194828129526,4.025487975255148,1.5622266632341875,002+022,2,False
midday,140,108,1131,0.5410377708322297,153.2286075434102,150.21356599144252,150.21356599144252,3.01504155196767,1.9676753579539632,1.6312513602431344,102+034+008,3,False
midday,219,109,1131,0.6183288809511197,141.19745696251965,138.18241541055198,138.18241541055198,3.01504155196767,2.1353370073570104,1.8642872688492966,102+034+008,3,False
midday,571,227,1131,0.6183288809511197,113.92739460793346,110.9123530559658,110.91235305596578,3.015041551967684,2.646458792763201,1.8642872688493053,002+034+008,3,False
midday,749,231,762,0.4637466607133398,123.77108675306502,111.7493433953455,119.24934339534552,4.521743357719501,3.6533115094487334,2.096943382745143,002+007,2,False
midday,1038,239,1168,0.6956199910700097,129.65463166409154,118.35463166409156,125.85463166409156,3.799999999999983,2.9308632875106233,2.643355966066025,002+007,2,False
midday,1164,244,1168,0.6183288809511197,130.39139344944334,119.09139344944334,126.59139344944334,3.799999999999997,2.914302776795902,2.349649747614253,002+007,2,False
midday,1258,248,366,0.5410377708322297,74.96828607651312,70.53495274317977,70.53495274317977,4.433333333333351,5.913611695495696,2.3986007840228947,002+007,2,False
midday,1655,268,1131,0.6956199910700097,112.61298485777522,103.70832203984538,103.70832203984538,8.904662817929832,7.9073144444008765,6.194261469889797,101+008,2,False
midday,1697,270,1131,0.7729111011888996,107.62830731602904,104.32116200222397,104.32116200222397,3.3071453138050657,3.0727467487659115,2.556129326284782,101+008,2,False
midday,1977,295,287,1.4685310922589094,64.99166022653323,63.82315048554105,63.82315048554105,1.168509740992178,1.7979379768407995,1.7159928862544187,008+001,2,False
midday,2213,309,287,1.6231133124966892,35.97685355995266,34.925010485627155,34.925010485627155,1.0518430743255038,2.923666108190057,1.7072604965951699,001,1,False
midday,2285,315,1136,1.0820755416644594,105.25415863375491,91.23372580918073,98.73372580918071,6.5204328245742005,6.194940807291868,7.055600880537849,002+007,2,False
midday,2289,316,287,5.719542148797857,61.404638466804144,60.35279539247864,60.35279539247864,1.0518430743255038,1.71297006315596,6.016060797525837,008+001,2,False
midday,2321,317,287,4.637466607133398,63.13959896059855,62.087755886273044,62.087755886273044,1.0518430743255038,1.6659007843586289,4.8778871331290565,008+001,2,False
midday,2500,322,473,1.1593666517833494,185.7431906989275,155.3303386053392,177.8303386053392,7.912852093588299,4.260103459950948,9.173896837800333,005+001+033,3,False
midday,2582,325,287,4.405593276776728,60.79091855141341,59.739075477087894,59.7390754770879,1.051843074325511,1.7302634988742989,4.633992776472636,008+001,2,False
midday,2649,327,287,6.724326580343427,69.04788170037011,67.9960386260446,67.9960386260446,1.051843074325518,1.5233531404916074,7.072936343037228,008+001,2,False
midday,2776,330,366,0.6956199910700097,55.477355520008985,53.92413420518423,53.92413420518423,1.5532213148247536,2.79973928148856,1.0804517971481438,002+007,2,False
midday,2822,331,369,0.5410377708322297,75.73366973852413,72.01590384226427,72.01590384226427,3.7177658962598628,4.909000064430673,2.0114517729885226,012+008,2,False
midday,2868,332,287,1.0047844315455696,71.96931202015207,70.91746894582657,70.91746894582657,1.0518430743255038,1.4615160890116305,1.0568755455112957,101+001,2,False
midday,2926,334,287,0.9274933214266796,96.88125847928274,95.82941540495723,95.82941540495723,1.0518430743255038,1.0857033556706241,0.9755774266258114,007+001,2,False
midday,2949,335,287,0.9274933214266796,90.24724181078528,89.19539873645978,89.19539873645978,1.0518430743255038,1.165512710660815,0.9755774266258114,007+001,2,False
midday,2998,337,287,0.9274933214266796,86.5970731707106,85.5452300963851,85.5452300963851,1.0518430743255038,1.2146404443161536,0.9755774266258114,007+001,2,False
midday,3017,338,287,0.8502022113077896,79.20329999832364,78.15145692399815,78.15145692399814,1.0518430743255038,1.3280293552765685,0.894279307740327,007+001,2,False
midday,3142,343,287,1.3139488720211294,101.33064625030832,92.77880317598282,100.27880317598282,1.0518430743255038,1.0380305596070383,1.3820680210532328,007+001,2,False
midday,3335,351,932,0.4637466607133398,95.08569634163682,92.29447441837802,92.29447441837802,2.791221923258803,2.9354803410495323,1.2944198462211358,002+022,2,False
midday,3376,353,379,0.4637466607133398,80.37809298251942,78.37039494099565,78.37039494099564,2.0076980415237813,2.4978174612333914,0.9310632624773658,001+010,2,False
midday,3408,354,366,0.5410377708322297,87.56967128884219,75.23021360147553,75.23021360147553,12.33945768736666,14.091017478718014,6.676112680451479,002+007,2,False
midday,3596,361,287,1.5458222023777992,76.37251403789419,75.32067096356869,75.3206709635687,1.0518430743254896,1.3772534367581386,1.6259623777096635,007+001,2,False
midday,3656,363,287,0.5410377708322297,77.82262902427267,76.77078594994717,76.77078594994717,1.0518430743255038,1.3515902604593797,0.5690868321983898,007+001,2,False
midday,3673,364,287,2.8597710743989286,44.377741153441626,43.325898079116115,43.32589807911612,1.0518430743255038,2.3702041766583477,3.0080303987629184,001,1,False
midday,3678,364,366,0.4637466607133398,60.56083110141029,54.51603597542356,54.516035975423556,6.044795125986731,9.981360916042588,2.8032535543726187,002+007,2,False
midday,3696,365,287,0.5410377708322297,69.35629677550628,68.30445370118076,68.30445370118078,1.0518430743255038,1.5165790609180427,0.5690868321983898,101+001,2,False
midday,3701,366,287,3.0916444047555984,75.74909436497467,72.70786363557606,72.70786363557606,3.041230729398606,4.01487404555008,9.402403968115987,007+001,2,False
midday,3738,367,287,4.869339937490068,43.954669720984185,42.90282664665867,42.902826646658674,1.051843074325511,2.3930178090346463,5.121781489785544,001,1,False
midday,3780,368,287,4.251011056538948,68.21948259975011,67.1676395254246,67.1676395254246,1.0518430743255038,1.5418514392681084,4.471396538701635,008+001,2,False
midday,3822,369,287,6.878908800581207,69.97034977336857,68.91850669904306,68.91850669904306,1.0518430743255038,1.503269710287837,7.2355325808081,008+001,2,False
midday,3830,369,366,0.4637466607133398,65.52485280368272,60.061697144769454,60.061697144769454,5.463155658913266,8.337532134992019,2.533520193778213,008+007,2,False
midday,3834,369,379,0.6183288809511197,73.51629481459747,69.0531391556842,69.05313915568419,4.46315565891328,6.070974700464735,2.7596980440865058,008+010,2,False
midday,3857,369,992,0.4637466607133398,135.44258748069979,130.6802978046536,130.6802978046536,4.76228967604618,3.516094726649248,2.2084959346160287,008+001+023,3,False
midday,3890,371,287,1.6231133124966892,86.99831752190052,79.65345871733692,79.65345871733692,7.3448588045636,8.442529710663248,11.921538104095697,007+001,2,False
midday,4246,385,287,4.482884386895618,80.08168801584881,79.02984494152331,79.02984494152331,1.0518430743255038,1.3134626659185,4.7152908953580885,005+001,2,False
midday,4277,386,287,6.2605799196300875,89.66564842591434,88.61380535158884,88.61380535158884,1.0518430743255038,1.1730725119269978,6.585147629724227,005+001,2,False
midday,4677,398,382,1.4685310922589094,75.17758103626001,71.37639430932093,71.37639430932093,3.801186726939079,5.056276983833349,5.5821608959919145,010+007,2,False
midday,5235,425,287,0.7729111011888996,82.1398938881845,81.08805081385901,81.08805081385901,1.0518430743254896,1.280550807330411,0.8129811888548317,010+001,2,False
midday,5263,428,367,3.6326821755878282,39.07865601405331,32.84469638914414,32.84469638914414,6.233959624909168,15.952338848775499,22.64599401274172,001,1,False
midday,5298,429,287,3.864555505944498,53.88492641635867,52.233083342033154,52.233083342033154,1.6518430743255124,3.065501215612753,6.383639247840946,001,1,False
midday,5676,445,287,0.8502022113077896,86.00025359880073,84.58174385780856,84.58174385780856,1.4185097409921639,1.6494250675232254,1.2060201185531776,005+001,2,False
midday,5702,447,287,0.5410377708322297,98.82655546913476,90.21736532091785,97.71736532091786,1.1091901482168964,1.1223604252435122,0.6001137652203401,008+001,2,False
midday,5719,448,287,0.6183288809511197,88.65421854508139,79.50237547075588,87.00237547075588,1.6518430743255124,1.863242495883641,1.0213822796545513,008+001,2,False
midday,5872,454,287,1.1593666517833494,95.61513827974915,86.46329520542363,93.96329520542365,1.6518430743254982,1.7275957594628621,1.915091774352267,008+001,2,False
midday,5888,455,287,4.869339937490068,91.30578021898712,82.1539371446616,89.65393714466161,1.6518430743255124,1.8091330804728287,8.043385452279592,008+001,2,False
midday,5927,456,287,1.3912399821400194,87.00482834048735,77.85298526616184,85.35298526616184,1.6518430743255124,1.8985648335068708,2.2981101292227404,008+001,2,False
midday,5957,457,287,3.0916444047555984,94.73180349148703,85.57996041716152,93.07996041716152,1.6518430743255124,1.7437048735950156,5.106911398272756,008+001,2,False
midday,6033,460,369,0.9274933214266796,99.93218138196576,90.29302118138064,94.98052118138062,4.951660200585138,4.955020627097747,4.592631766017009,022+008,2,False
midday,6068,462,287,0.5410377708322297,103.79133708805426,94.63949401372875,102.13949401372875,1.6518430743255124,1.5915038004801165,0.8937094946977323,008+001,2,False
midday,6101,463,287,0.6183288809511197,94.09139350934993,84.93955043502442,92.43955043502442,1.6518430743255124,1.7555729729535439,1.0213822796545513,008+001,2,False
midday,6115,464,287,0.6956199910700097,94.03319308592329,84.88135001159777,92.38135001159777,1.6518430743255124,1.756659558307387,1.1490550646113702,008+001,2,False
midday,6147,465,287,0.5410377708322297,94.9481914376923,85.79634836336679,93.29634836336679,1.6518430743255124,1.7397309514942143,0.8937094946977323,008+001,2,False
midday,6667,502,381,0.4637466607133398,125.81378659760792,124.19711993094124,124.19711993094124,1.6166666666666742,1.2849678166330714,0.7497237681532362,032+002,2,False
midday,6967,511,366,0.5410377708322297,127.14911477309323,125.09911477309323,125.09911477309323,2.049999999999997,1.61228019845704,1.1091274302060694,033+002+007,3,False
midday,7002,511,871,0.5410377708322297,176.8587445051223,159.80874450512232,174.8087445051223,2.0500000000000114,1.1591171280426216,1.109127430206077,033+002+005,3,False
midday,7042,512,1131,0.4637466607133398,132.00754799045535,128.99250643848768,128.99250643848768,3.01504155196767,2.2839917852164553,1.3982154516369725,033+034+008,3,False
midday,7070,513,1131,0.7729111011888996,128.11990376277603,125.10486221080838,125.10486221080836,3.01504155196767,2.3532967660905006,2.3303590860616206,033+034+008,3,False
midday,7210,517,1131,0.8502022113077896,146.71896621360088,143.7039246616332,143.7039246616332,3.01504155196767,2.054977369168632,2.563394994667783,033+034+008,3,False
midday,7904,541,625,0.6183288809511197,160.21521998690116,146.1169043307985,153.6169043307985,6.59831565610267,4.118407512496088,4.079929135800217,033+034+101,3,False
midday,7958,542,1131,0.6956199910700097,130.66702814784716,127.65198659587948,127.65198659587949,3.01504155196767,2.3074233758161315,2.0973231774554586,033+034+008,3,False
midday,7973,543,1131,0.6183288809511197,134.7869682770534,131.77192672508573,131.77192672508573,3.01504155196767,2.236893959785696,1.8642872688492966,033+034+008,3,False
midday,8478,567,287,7.2653643511756565,84.61995284913644,83.56810977481092,83.56810977481094,1.0518430743255038,1.2430201612151313,7.642023175235522,005+001,2,False
midday,8864,581,932,0.5410377708322297,133.83060234918997,127.43476901585665,130.24726901585666,3.5833333333333144,2.677514163751354,1.9387186788154795,002+022,2,False
midday,10466,643,1131,0.7729111011888996,140.4712856044315,137.45624405246383,137.45624405246383,3.01504155196767,2.146375708739547,2.3303590860616206,102+034+008,3,False
midday,10498,644,1131,0.6956199910700097,140.16817297626258,137.15313142429494,137.1531314242949,3.01504155196767,2.151017230194094,2.0973231774554586,102+034+008,3,False
midday,11499,736,369,0.4637466607133398,154.847808695867,140.4216811483737,147.9216811483737,6.926127547493309,4.472861195663902,3.2119685218246956,024+007+008,3,False
midday,12115,757,874,1.0820755416644594,147.89345627064927,142.89147852087473,142.89147852087473,5.0019777497745395,3.3821494715903975,5.412517782980858,034+101+010,3,False
midday,12333,764,1131,1.3139488720211294,135.49426972065476,126.57502962910998,134.07502962911,1.419240091544765,1.0474539583635365,1.8648089174124083,007+034+008,3,False
midday,12485,768,1131,0.4637466607133398,129.2033256226146,120.28408553106983,127.78408553106985,1.419240091544765,1.0984547686413062,0.6581678532043794,007+034+008,3,False
midday,12544,770,1131,0.9274933214266796,102.08708298508103,98.07402794612949,98.07402794612949,4.013055038951535,3.9310115654279216,3.722081747145232,101+008,2,False
midday,12578,771,1131,0.9274933214266796,108.93977840256306,104.92672336361152,104.92672336361153,4.013055038951535,3.683737104845367,3.722081747145232,101+008,2,False
midday,12592,772,473,0.4637466607133398,164.43651149303093,144.12888539287576,159.12888539287576,5.307626100155176,3.2277661767229358,2.4613938802619293,008+034+033,3,False
midday,13050,788,1131,0.4637466607133398,128.37719335654901,125.36215180458134,125.36215180458134,3.01504155196767,2.3485803616175263,1.3982154516369725,033+034+008,3,False
midday,13461,819,108,0.8502022113077896,221.97738038969706,213.36288629166157,213.36288629166157,8.614494098035493,3.8807981619172804,7.3240619314476785,021+033+102,3,False
midday,13547,831,108,0.4637466607133398,211.9774036167317,203.36290951869623,203.36290951869623,8.614494098035465,4.0638737672299285,3.9949428716987208,021+033+102,3,False
midday,13567,831,640,0.5410377708322297,194.18320065163934,185.56870655360387,185.56870655360385,8.614494098035493,4.436271556513129,4.660766683648522,021+033+102,3,False
midday,13631,834,108,0.5410377708322297,210.9370589147677,202.32256481673224,202.32256481673224,8.614494098035465,4.083916852901737,4.660766683648507,021+033+102,3,False
midday,13664,834,575,0.9274933214266796,195.55724312604383,186.9427490280084,186.94274902800836,8.614494098035465,4.405101013048699,7.9898857433974415,021+033+102,3,False
midday,13764,842,287,0.6183288809511197,109.5076754117479,104.95396001862525,104.95396001862525,4.553715393122644,4.158352714547829,2.8156937431994127,010+001,2,False
midday,13961,849,287,1.7004044226155792,150.34639268705126,143.00153388248768,143.00153388248768,7.344858804563586,4.885291009177748,12.489230394766897,009+001,2,False
midday,14002,850,287,0.4637466607133398,155.7213326262946,148.376473821731,148.376473821731,7.344858804563614,4.716668346391601,3.4061537440273493,009+001,2,False
midday,14506,880,287,3.7872643958256083,95.86543328701,94.81359021268449,94.81359021268449,1.051843074325518,1.0972078655049957,3.9836078253887837,005+001,2,False
midday,14713,885,382,0.8502022113077896,83.175020519578,79.37383379263893,79.37383379263893,3.801186726939065,4.570106148689593,3.231777360837412,010+007,2,False
midday,15146,917,366,0.5410377708322297,112.86436365353845,110.7942615738261,110.7942615738261,2.070102079712342,1.8341503134390298,1.1200034146027282,031+005+007,3,False
midday,15214,919,287,3.0143532946367086,89.85856244514446,88.80671937081895,88.80671937081895,1.0518430743255038,1.170554086003343,3.170626636533887,005+001,2,False
midday,15484,928,287,0.6956199910700097,104.7512337104757,101.67724503662356,101.67724503662356,3.073988673852142,2.934560830422684,2.138327973854338,004+001,2,False
midday,15502,930,287,0.5410377708322297,100.72039274413122,94.86438300313904,99.55188300313905,1.1685097409921639,1.1601520895183868,0.6322079054621464,022+001,2,False
midday,15590,936,287,0.8502022113077896,105.58763848725003,102.51364981339788,102.51364981339788,3.0739886738521562,2.9113149208497053,2.613511968044203,004+001,2,False
midday,15618,937,287,0.6956199910700097,108.11004621325263,105.03605753940047,105.03605753940047,3.0739886738521562,2.8433885485429866,2.138327973854348,004+001,2,False
midday,15638,938,287,1.3139488720211294,105.10613041701149,102.03214174315931,102.03214174315933,3.0739886738521562,2.924652122246363,4.039063950613768,004+001,2,False
midday,15675,939,287,0.6956199910700097,93.64189449287375,84.49005141854823,91.99005141854823,1.6518430743255124,1.7640000592376093,1.1490550646113702,008+001,2,False
midday,15700,940,287,0.4637466607133398,103.24131609850257,94.08947302417704,101.58947302417705,1.6518430743255124,1.5999825813431983,0.7660367097409135,008+001,2,False
midday,15718,941,287,1.0047844315455696,101.25107792583779,92.09923485151228,99.59923485151228,1.6518430743255124,1.6314325814243862,1.659746204438646,008+001,2,False
midday,15736,942,287,1.1593666517833494,107.38564838712767,98.23380531280216,105.73380531280216,1.6518430743255124,1.5382344839699444,1.9150917743522837,008+001,2,False
midday,15783,943,287,0.9274933214266796,104.20373596318089,95.05189288885538,102.55189288885539,1.6518430743254982,1.5852052319018164,1.532073419481814,008+001,2,False
midday,16609,986,379,0.4637466607133398,97.09058573265501,93.38532481036418,93.38532481036418,3.705260922290833,3.8162926861863826,1.7183023797840036,001+010,2,False
midday,17367,1026,932,0.6956199910700097,121.32987217676421,111.89249640735157,118.5386502535054,2.791221923258817,2.3005232538218743,1.9416297693317137,002+022,2,False
midday,17458,1035,932,0.5410377708322297,120.83912480962985,111.40174904021721,118.04790288637105,2.791221923258803,2.3098660534459334,1.5101564872579916,002+022,2,False
midday,18389,1087,1149,0.6183288809511197,99.74430382308586,98.13410575211132,98.13410575211131,1.6101980709745476,1.614325840431468,0.9956319713353436,005+022,2,False
midday,19048,1131,108,0.6183288809511197,147.66085358172433,143.07388181091184,143.07388181091181,4.586971770812511,3.1064237132245798,2.836257122000876,008+034+102,3,False
midday,19049,1131,109,0.5410377708322297,136.35961485695458,131.77264308614207,131.7726430861421,4.586971770812482,3.3638785029015787,2.4817249817507507,008+034+102,3,False
midday,19074,1131,517,0.4637466607133398,152.1177612056084,141.93179381716348,141.93179381716348,10.185967388444908,6.696106560940738,4.723708362526304,008+034+033,3,False
midday,19536,1146,380,0.4637466607133398,133.1144251273834,114.6260536749403,114.6260536749403,18.48837145244312,13.889081844248459,8.573920523098336,005+002,2,False
midday,19546,1146,473,0.9274933214266796,246.39339727775956,213.5392518756373,236.03925187563732,10.354145402122242,4.202282007764194,9.603400709549142,005+001+033,3,False
midday,19563,1146,762,0.9274933214266796,162.0565507106009,148.4284749741663,155.9284749741663,6.128075736434596,3.7814427800441446,5.683749318739969,005+023+007,3,False
midday,19611,1147,379,0.5410377708322297,132.5871453217399,119.95556298207467,119.95556298207468,12.63158233966523,9.527003774772476,6.834163151136236,005+010,2,False
midday,19618,1147,473,0.4637466607133398,246.22673889801086,213.89857492016088,236.39857492016088,9.828163977849982,3.9915096231367824,4.557778225671064,005+001+033,3,False
midday,19630,1147,762,0.6956199910700097,161.88989233085223,148.78779801868987,156.28779801868987,5.6020943121623645,3.460434886641001,3.8969287953997362,005+023+007,3,False
midday,19672,1149,379,0.7729111011888996,108.02592617346251,104.82652491678394,104.82652491678395,3.1994012566785557,2.961697594280396,2.4728527484445717,022+010,2,False
midday,19674,1149,382,1.5458222023777992,102.09334841474339,99.09334841474339,99.09334841474339,3.0,2.938487224273239,4.637466607133398,022+001,2,True
midday,19710,1149,871,0.5410377708322297,173.8739265190462,155.8739265190462,170.8739265190462,3.0,1.7253880786268314,1.623113312496689,022+005,2,True
midday,19711,1149,874,0.6956199910700097,134.58969607352068,131.58969607352066,131.58969607352068,3.0,2.2289967861739033,2.086859973210029,022+010,2,True
midday,19714,1149,919,0.4637466607133398,147.73770717625035,144.7377071762503,144.73770717625032,3.0000000000000284,2.030625801184963,1.3912399821400325,022+005,2,True
midday,19716,1149,939,0.4637466607133398,148.1673175139611,137.66731751396114,145.1673175139611,3.0,2.0247380126304333,1.3912399821400194,022+005+008,3,True
midday,19718,1149,943,0.6956199910700097,142.0338680888258,131.5338680888258,139.0338680888258,3.0,2.1121722870518784,2.086859973210029,022+004+008,3,True
midday,19808,1162,108,0.6956199910700097,208.9134680717164,200.2989739736809,200.2989739736809,8.614494098035522,4.123474746529177,5.992414307548121,021+033+102,3,False
midday,19860,1162,640,0.4637466607133398,191.11926510662403,182.50477100858853,182.50477100858856,8.614494098035465,4.507391807534161,3.9949428716987208,021+033+102,3,False
midday,19941,1164,874,0.6183288809511197,118.79717504893382,117.19717504893383,117.19717504893381,1.6000000000000085,1.3468333732186404,0.9893262095217968,002+010,2,False
