period,od_index,flow,route,n_attractive_lines,own_headway_min,combined_headway_min,wait_now_min,wait_hyperpath_min,saving_min,flow_weighted_saving
am_peak,16580,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16581,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16581,0.20610962698370655,004,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16582,0.46374666071333975,001,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,16583,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16583,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16584,0.8759659146807529,001,2,30.0,15.0,10.5,6.75,7.5,6.569744360105647
am_peak,16585,0.46374666071333975,001,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,16586,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16587,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16590,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16591,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16592,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16592,0.15458222023777993,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,2.2524837806076508
am_peak,16593,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16593,0.15458222023777993,022,3,31.764705882352942,10.588235294117649,10.941176470588236,5.294117647058824,11.294117647058822,1.7458697815090438
am_peak,16596,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16597,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16598,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16598,0.2576370337296332,004,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16599,0.6183288809511197,001,2,30.0,15.0,10.5,6.75,7.5,4.637466607133398
am_peak,16601,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16602,0.8759659146807529,001,2,30.0,15.0,10.5,6.75,7.5,6.569744360105647
am_peak,16603,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16603,0.30916444047555985,101,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16604,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16605,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16606,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16607,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16607,0.2576370337296332,007,6,30.0,4.285714285714286,10.5,2.142857142857143,16.714285714285715,4.306218992338155
am_peak,16608,1.5458222023777992,001,2,30.0,15.0,10.5,6.75,7.5,11.593666517833494
am_peak,16609,0.30916444047555985,002,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16610,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16611,0.3606918472214865,001,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,16612,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16612,0.30916444047555985,010,2,26.742857142857144,14.399999999999999,9.685714285714287,6.6,6.171428571428574,1.907986261220599
am_peak,16613,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16614,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16616,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16617,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16622,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16623,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16623,0.2576370337296332,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.754139634346084
am_peak,16624,0.4122192539674131,001,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,16624,0.4122192539674131,022,3,31.764705882352942,10.588235294117649,10.941176470588236,5.294117647058824,11.294117647058822,4.655652750690783
am_peak,16625,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16626,0.15458222023777993,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,2.2524837806076508
am_peak,16631,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16633,0.3606918472214865,001,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,16634,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16636,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16637,0.3606918472214865,001,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,16638,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16638,0.30916444047555985,004,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16639,0.8759659146807529,001,2,30.0,15.0,10.5,6.75,7.5,6.569744360105647
am_peak,16643,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16644,0.5152740674592664,001,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,16645,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16646,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16647,0.5152740674592664,001,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,16648,0.2576370337296332,002,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16649,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16650,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16651,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16654,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16655,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16655,0.20610962698370655,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.0033117074768674
am_peak,16656,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16656,0.30916444047555985,022,3,31.764705882352942,10.588235294117649,10.941176470588236,5.294117647058824,11.294117647058822,3.4917395630180876
am_peak,16660,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16661,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16661,0.20610962698370655,004,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16662,0.5152740674592664,001,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,16665,0.15458222023777993,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,2.2524837806076508
am_peak,16666,0.566801474205193,001,2,30.0,15.0,10.5,6.75,7.5,4.251011056538948
am_peak,16667,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16668,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16669,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16670,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16671,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16674,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16675,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16675,0.15458222023777993,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,2.2524837806076508
am_peak,16676,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16676,0.2576370337296332,022,3,31.764705882352942,10.588235294117649,10.941176470588236,5.294117647058824,11.294117647058822,2.9097829691817396
am_peak,16679,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16680,0.4122192539674131,001,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,16680,0.4122192539674131,004,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,16681,0.46374666071333975,001,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,16683,0.46374666071333975,001,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,16684,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16685,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16686,0.566801474205193,001,2,30.0,15.0,10.5,6.75,7.5,4.251011056538948
am_peak,16687,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16687,0.2576370337296332,010,4,28.8,4.8,10.2,2.4,15.599999999999998,4.019137726182278
am_peak,16688,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16689,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16689,0.20610962698370655,006,2,14.4,9.23076923076923,6.6,4.615384615384615,3.9692307692307693,0.8180966732584045
am_peak,16690,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16691,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16692,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16693,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16694,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16695,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16696,0.721383694442973,001,2,30.0,15.0,10.5,6.75,7.5,5.410377708322297
am_peak,16698,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16699,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16699,0.15458222023777993,022,3,31.764705882352942,10.588235294117649,10.941176470588236,5.294117647058824,11.294117647058822,1.7458697815090438
am_peak,16700,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16701,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16702,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16703,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16704,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16705,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16706,0.5152740674592664,001,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,16706,0.5152740674592664,004,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,16707,0.6183288809511197,001,2,30.0,15.0,10.5,6.75,7.5,4.637466607133398
am_peak,16708,0.46374666071333975,001,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,16709,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16710,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16711,0.566801474205193,001,2,30.0,15.0,10.5,6.75,7.5,4.251011056538948
am_peak,16712,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16715,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16716,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16717,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16718,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16721,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16721,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16722,0.15458222023777993,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,2.2524837806076508
am_peak,16723,0.6183288809511197,001,2,30.0,15.0,10.5,6.75,7.5,4.637466607133398
am_peak,16724,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16725,0.3606918472214865,001,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,16731,0.20610962698370655,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.0033117074768674
am_peak,16732,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16733,0.30916444047555985,005,2,60.0,30.0,18.0,10.5,15.0,4.637466607133398
am_peak,16739,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16740,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,16744,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16745,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16746,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16748,0.15458222023777993,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,2.2524837806076508
am_peak,16749,0.4122192539674131,001,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,16750,0.20610962698370655,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.0033117074768674
am_peak,16751,0.3606918472214865,001,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,16752,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16759,0.20610962698370655,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.0033117074768674
am_peak,16760,0.46374666071333975,005,2,60.0,30.0,18.0,10.5,15.0,6.9561999107000965
am_peak,16763,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16765,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16766,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16767,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16768,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16769,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16774,0.4122192539674131,001,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,16775,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,16777,0.20610962698370655,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.0033117074768674
am_peak,16778,0.4122192539674131,001,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,16779,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16780,0.7729111011888996,001,2,30.0,15.0,10.5,6.75,7.5,5.796833258916747
am_peak,16781,0.15458222023777993,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,2.2524837806076508
am_peak,16782,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16789,0.15458222023777993,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,2.2524837806076508
am_peak,16791,0.2576370337296332,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.754139634346084
am_peak,16792,0.3606918472214865,005,2,60.0,30.0,18.0,10.5,15.0,5.410377708322297
am_peak,16793,0.2576370337296332,010,4,28.8,4.8,10.2,2.4,15.599999999999998,4.019137726182278
am_peak,16794,0.15458222023777993,010,4,28.8,4.8,10.2,2.4,15.599999999999998,2.4114826357093664
am_peak,16799,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16800,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16807,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16808,0.4122192539674131,005,2,60.0,30.0,18.0,10.5,15.0,6.183288809511197
am_peak,16810,0.6698562876970463,001,2,30.0,15.0,10.5,6.75,7.5,5.0239221577278474
am_peak,16811,0.15458222023777993,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,2.2524837806076508
am_peak,16812,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16813,0.5152740674592664,001,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,16814,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16815,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16816,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16823,0.4122192539674131,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,6.006623414953735
am_peak,16824,0.3606918472214865,005,2,60.0,30.0,18.0,10.5,15.0,5.410377708322297
am_peak,16825,0.15458222023777993,010,4,28.8,4.8,10.2,2.4,15.599999999999998,2.4114826357093664
am_peak,16828,0.2576370337296332,001,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,16830,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16831,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,16835,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16836,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,16836,0.20610962698370655,001,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,16837,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16838,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,16839,0.566801474205193,005,2,60.0,30.0,18.0,10.5,15.0,8.502022113077896
am_peak,16840,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,16841,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,16842,0.2576370337296332,005,2,60.0,30.0,18.0,10.5,15.0,3.864555505944498
am_peak,16842,0.2576370337296332,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.754139634346084
am_peak,16843,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16843,0.15458222023777993,006,2,14.4,9.23076923076923,6.6,4.615384615384615,3.9692307692307693,0.6135725049438034
am_peak,16844,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16844,0.15458222023777993,004,3,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,16845,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16845,0.15458222023777993,102,3,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,16845,0.15458222023777993,033,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16846,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16846,0.15458222023777993,102,3,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,16847,0.2576370337296332,005,2,60.0,30.0,18.0,10.5,15.0,3.864555505944498
am_peak,16847,0.2576370337296332,102,3,30.0,10.0,10.5,5.0,11.0,2.8340073710259652
am_peak,16848,0.4122192539674131,005,2,60.0,30.0,18.0,10.5,15.0,6.183288809511197
am_peak,16849,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16849,0.15458222023777993,023,2,15.0,10.0,6.75,5.0,3.5,0.5410377708322297
am_peak,16850,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16851,0.2576370337296332,005,2,60.0,30.0,18.0,10.5,15.0,3.864555505944498
am_peak,16852,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,16856,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16857,0.5152740674592664,005,2,60.0,30.0,18.0,10.5,15.0,7.729111011888996
am_peak,16858,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16859,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16860,0.3606918472214865,005,2,60.0,30.0,18.0,10.5,15.0,5.410377708322297
am_peak,16861,0.46374666071333975,005,2,60.0,30.0,18.0,10.5,15.0,6.9561999107000965
am_peak,16862,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,16863,0.6183288809511197,005,2,60.0,30.0,18.0,10.5,15.0,9.274933214266795
am_peak,16864,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,16864,0.20610962698370655,010,2,28.8,9.6,10.2,4.8,10.799999999999999,2.2259839714240304
am_peak,16865,0.46374666071333975,005,2,60.0,30.0,18.0,10.5,15.0,6.9561999107000965
am_peak,16866,0.6698562876970463,005,2,60.0,30.0,18.0,10.5,15.0,10.047844315455695
am_peak,16866,0.6698562876970463,001,2,30.0,15.0,10.5,6.75,7.5,5.0239221577278474
am_peak,16867,0.30916444047555985,005,2,60.0,30.0,18.0,10.5,15.0,4.637466607133398
am_peak,16868,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
